sample_id,phi_prediction,phi_correctness,phi_cost,mistralai/mistral-7b-chat_correctness,mistralai/mistral-7b-chat_cost,WizardLM/WizardLM-13B-V1.2_correctness,WizardLM/WizardLM-13B-V1.2_cost,mistralai/mixtral-8x7b-chat_correctness,mistralai/mixtral-8x7b-chat_cost,meta/code-llama-instruct-34b-chat_correctness,meta/code-llama-instruct-34b-chat_cost,gpt-4-1106-preview_correctness,gpt-4-1106-preview_cost
mmlu-professional-law.val.1221,gpt-4-1106-preview,1.0,0.0024,1.0,4.780000000000001e-05,0.0,7.17e-05,0.0,0.0001434,0.0,0.0001854639999999,1.0,0.0024
mmlu-professional-law.val.288,gpt-4-1106-preview,0.0,0.00288,0.0,5.7400000000000006e-05,1.0,8.61e-05,0.0,0.0001722,0.0,0.000222712,0.0,0.00288
mmlu-professional-law.val.555,mistralai/mistral-7b-chat,0.0,5.980000000000001e-05,0.0,5.980000000000001e-05,1.0,8.97e-05,0.0,0.0001787999999999,0.0,0.000232024,0.0,0.003
mmlu-professional-law.val.635,mistralai/mistral-7b-chat,0.0,5.860000000000001e-05,0.0,5.860000000000001e-05,0.0,8.79e-05,1.0,0.0001758,0.0,0.0002273679999999,1.0,0.00294
mmlu-professional-law.val.318,gpt-4-1106-preview,1.0,0.00251,0.0,5e-05,0.0,7.5e-05,0.0,0.00015,0.0,0.000194,1.0,0.00251
mmlu-professional-law.val.152,gpt-4-1106-preview,1.0,0.00266,0.0,5.300000000000001e-05,0.0,7.95e-05,1.0,0.000159,0.0,0.00020564,1.0,0.00266
mmlu-professional-law.val.1454,gpt-4-1106-preview,0.0,0.00195,0.0,3.820000000000001e-05,0.0,5.73e-05,1.0,0.0001146,0.0,0.000148216,0.0,0.00195
mmlu-professional-law.val.999,gpt-4-1106-preview,0.0,0.0045,0.0,8.98e-05,0.0,0.0001347,0.0,0.0002694,0.0,0.000348424,0.0,0.0045
mmlu-professional-law.val.632,gpt-4-1106-preview,0.0,0.0053599999999999,0.0,0.000107,0.0,0.0001605,0.0,0.000321,0.0,0.00041516,0.0,0.0053599999999999
mmlu-professional-law.val.886,WizardLM/WizardLM-13B-V1.2,0.0,2.52e-05,0.0,1.6800000000000002e-05,0.0,2.52e-05,1.0,5.04e-05,0.0,6.5184e-05,1.0,0.00085
mmlu-professional-law.val.93,meta/code-llama-instruct-34b-chat,0.0,6.596e-05,0.0,1.7e-05,0.0,2.55e-05,1.0,5.1e-05,0.0,6.596e-05,1.0,0.00086
mmlu-professional-law.val.903,gpt-4-1106-preview,1.0,0.00241,0.0,4.8e-05,1.0,7.199999999999999e-05,1.0,0.0001439999999999,0.0,0.00018624,1.0,0.00241
mmlu-professional-law.val.1435,gpt-4-1106-preview,1.0,0.0028,1.0,5.580000000000001e-05,0.0,8.37e-05,0.0,0.0001674,0.0,0.0002165039999999,1.0,0.0028
mmlu-professional-law.val.1338,mistralai/mistral-7b-chat,0.0,3.600000000000001e-05,0.0,3.600000000000001e-05,0.0,5.4e-05,1.0,0.000108,0.0,0.00013968,1.0,0.00181
mmlu-professional-law.val.71,gpt-4-1106-preview,1.0,0.0061499999999999,0.0,0.0001228,0.0,0.0001841999999999,0.0,0.0003683999999999,0.0,0.000476464,1.0,0.0061499999999999
mmlu-professional-law.val.1496,gpt-4-1106-preview,1.0,0.00264,0.0,5.260000000000001e-05,0.0,7.89e-05,0.0,0.0001578,0.0,0.000204088,1.0,0.00264
mmlu-professional-law.val.1510,gpt-4-1106-preview,1.0,0.00249,0.0,4.9600000000000006e-05,1.0,7.439999999999999e-05,1.0,0.0001487999999999,0.0,0.000192448,1.0,0.00249
mmlu-professional-law.val.724,gpt-4-1106-preview,1.0,0.00217,0.0,4.3200000000000007e-05,0.0,6.48e-05,0.0,0.0001296,0.0,0.000167616,1.0,0.00217
mmlu-professional-law.val.408,gpt-4-1106-preview,1.0,0.00242,0.0,4.8200000000000006e-05,1.0,7.230000000000001e-05,1.0,0.0001446,0.0,0.000187016,1.0,0.00242
mmlu-professional-law.val.586,gpt-4-1106-preview,1.0,0.00289,0.0,5.76e-05,0.0,8.64e-05,1.0,0.0001728,0.0,0.0002234879999999,1.0,0.00289
mmlu-professional-law.val.170,gpt-4-1106-preview,1.0,0.00227,0.0,4.520000000000001e-05,1.0,6.780000000000001e-05,1.0,0.0001356,0.0,0.000175376,1.0,0.00227
mmlu-professional-law.val.456,gpt-4-1106-preview,1.0,0.00297,0.0,5.920000000000001e-05,0.0,8.88e-05,1.0,0.0001776,0.0,0.000229696,1.0,0.00297
mmlu-professional-law.val.403,gpt-4-1106-preview,0.0,0.00101,0.0,2e-05,0.0,3e-05,1.0,6e-05,0.0,7.76e-05,0.0,0.00101
mmlu-professional-law.val.302,gpt-4-1106-preview,0.0,0.0026,0.0,5.1800000000000005e-05,0.0,7.769999999999999e-05,0.0,0.0001553999999999,0.0,0.000200984,0.0,0.0026
mmlu-professional-law.val.214,gpt-4-1106-preview,1.0,0.00384,1.0,7.66e-05,1.0,0.0001149,1.0,0.0002292,0.0,0.000297208,1.0,0.00384
mmlu-professional-law.val.790,gpt-4-1106-preview,1.0,0.00333,0.0,6.64e-05,1.0,9.96e-05,1.0,0.0001992,0.0,0.000257632,1.0,0.00333
mmlu-professional-law.val.855,gpt-4-1106-preview,1.0,0.00281,0.0,5.6000000000000006e-05,0.0,8.4e-05,1.0,0.000168,0.0,0.00021728,1.0,0.00281
mmlu-professional-law.val.259,gpt-4-1106-preview,0.0,0.0028,1.0,5.580000000000001e-05,0.0,8.37e-05,0.0,0.0001674,0.0,0.0002165039999999,0.0,0.0028
mmlu-professional-law.val.1357,gpt-4-1106-preview,1.0,0.00298,0.0,5.94e-05,0.0,8.91e-05,0.0,0.0001782,0.0,0.000230472,1.0,0.00298
mmlu-professional-law.val.823,gpt-4-1106-preview,1.0,0.00376,0.0,7.500000000000001e-05,1.0,0.0001125,1.0,0.000225,0.0,0.000291,1.0,0.00376
mmlu-professional-law.val.209,gpt-4-1106-preview,0.0,0.00235,0.0,4.6200000000000005e-05,1.0,6.93e-05,0.0,0.0001386,0.0,0.000179256,0.0,0.00235
mmlu-professional-law.val.1097,meta/code-llama-instruct-34b-chat,0.0,0.000138904,1.0,3.58e-05,0.0,5.37e-05,0.0,0.0001074,0.0,0.000138904,1.0,0.00183
mmlu-professional-law.val.475,gpt-4-1106-preview,1.0,0.00304,1.0,6.06e-05,0.0,9.09e-05,1.0,0.0001818,0.0,0.0002351279999999,1.0,0.00304
mmlu-professional-law.val.1451,gpt-4-1106-preview,1.0,0.00329,1.0,6.500000000000001e-05,0.0,9.75e-05,1.0,0.000195,0.0,0.0002522,1.0,0.00329
mmlu-professional-law.val.691,gpt-4-1106-preview,1.0,0.00354,0.0,7.06e-05,1.0,0.0001059,1.0,0.0002118,0.0,0.000273928,1.0,0.00354
mmlu-professional-law.val.1254,gpt-4-1106-preview,1.0,0.00179,1.0,3.5000000000000004e-05,0.0,5.25e-05,1.0,0.000105,0.0,0.0001357999999999,1.0,0.00179
mmlu-professional-law.val.119,meta/code-llama-instruct-34b-chat,0.0,0.0001164,0.0,3e-05,0.0,4.5e-05,0.0,9e-05,0.0,0.0001164,0.0,0.00154
mmlu-professional-law.val.109,gpt-4-1106-preview,1.0,0.00336,0.0,6.7e-05,1.0,0.0001004999999999,1.0,0.0002009999999999,0.0,0.00025996,1.0,0.00336
mmlu-professional-law.val.1376,gpt-4-1106-preview,1.0,0.00315,0.0,6.280000000000001e-05,1.0,9.42e-05,0.0,0.0001884,0.0,0.000243664,1.0,0.00315
mmlu-professional-law.val.1187,gpt-4-1106-preview,1.0,0.00255,0.0,5.020000000000001e-05,1.0,7.53e-05,0.0,0.0001506,0.0,0.000194776,1.0,0.00255
mmlu-professional-law.val.486,gpt-4-1106-preview,1.0,0.00241,0.0,4.8e-05,0.0,7.199999999999999e-05,0.0,0.0001439999999999,0.0,0.00018624,1.0,0.00241
mmlu-professional-law.val.892,gpt-4-1106-preview,1.0,0.00276,0.0,5.5e-05,0.0,8.249999999999999e-05,0.0,0.0001649999999999,0.0,0.0002134,1.0,0.00276
mmlu-professional-law.val.235,mistralai/mistral-7b-chat,0.0,2.9800000000000003e-05,0.0,2.9800000000000003e-05,0.0,4.47e-05,0.0,8.94e-05,0.0,0.000115624,1.0,0.0015
mmlu-professional-law.val.671,gpt-4-1106-preview,0.0,0.00277,0.0,5.520000000000001e-05,0.0,8.280000000000001e-05,0.0,0.0001656,0.0,0.0002141759999999,0.0,0.00277
mmlu-professional-law.val.1332,mistralai/mixtral-8x7b-chat,1.0,0.0002604,0.0,8.68e-05,1.0,0.0001302,1.0,0.0002604,0.0,0.000336784,1.0,0.00435
mmlu-professional-law.val.222,gpt-4-1106-preview,0.0,0.00379,0.0,7.56e-05,0.0,0.0001133999999999,0.0,0.0002267999999999,0.0,0.000293328,0.0,0.00379
mmlu-professional-law.val.256,mistralai/mistral-7b-chat,1.0,5.480000000000001e-05,1.0,5.480000000000001e-05,0.0,8.219999999999999e-05,1.0,0.0001643999999999,0.0,0.000212624,1.0,0.00278
mmlu-professional-law.val.1164,mistralai/mixtral-8x7b-chat,1.0,0.0002052,1.0,6.84e-05,0.0,0.0001026,1.0,0.0002052,0.0,0.000265392,1.0,0.00343
mmlu-professional-law.val.1016,gpt-4-1106-preview,1.0,0.00106,0.0,2.1e-05,0.0,3.15e-05,1.0,6.3e-05,0.0,8.148e-05,1.0,0.00106
mmlu-professional-law.val.575,gpt-4-1106-preview,1.0,0.00266,0.0,5.300000000000001e-05,1.0,7.95e-05,1.0,0.000159,0.0,0.00020564,1.0,0.00266
mmlu-professional-law.val.242,gpt-4-1106-preview,0.0,0.00192,1.0,3.820000000000001e-05,0.0,5.73e-05,0.0,0.0001146,0.0,0.000148216,0.0,0.00192
mmlu-professional-law.val.1085,gpt-4-1106-preview,1.0,0.00346,0.0,6.900000000000001e-05,1.0,0.0001035,1.0,0.000207,0.0,0.00026772,1.0,0.00346
mmlu-professional-law.val.1074,gpt-4-1106-preview,0.0,0.00311,0.0,6.14e-05,0.0,9.21e-05,0.0,0.0001842,0.0,0.000238232,0.0,0.00311
mmlu-professional-law.val.226,gpt-4-1106-preview,1.0,0.00311,1.0,6.2e-05,0.0,9.3e-05,1.0,0.0001853999999999,0.0,0.00024056,1.0,0.00311
mmlu-professional-law.val.897,mistralai/mixtral-8x7b-chat,1.0,0.0002298,0.0,7.66e-05,0.0,0.0001149,1.0,0.0002298,0.0,0.000297208,1.0,0.00384
mmlu-professional-law.val.1080,gpt-4-1106-preview,1.0,0.00302,0.0,6.0200000000000006e-05,0.0,9.03e-05,1.0,0.0001806,0.0,0.000233576,1.0,0.00302
mmlu-professional-law.val.1405,gpt-4-1106-preview,1.0,0.00522,0.0,0.0001042,1.0,0.0001562999999999,0.0,0.000312,0.0,0.000404296,1.0,0.00522
mmlu-professional-law.val.1198,mistralai/mistral-7b-chat,0.0,3.320000000000001e-05,0.0,3.320000000000001e-05,0.0,4.98e-05,0.0,9.96e-05,0.0,0.000128816,0.0,0.00167
mmlu-professional-law.val.760,gpt-4-1106-preview,1.0,0.00287,0.0,5.720000000000001e-05,1.0,8.58e-05,1.0,0.0001716,0.0,0.000221936,1.0,0.00287
mmlu-professional-law.val.315,mistralai/mistral-7b-chat,1.0,4.920000000000001e-05,1.0,4.920000000000001e-05,0.0,7.38e-05,0.0,0.0001476,0.0,0.0001908959999999,0.0,0.0025
mmlu-professional-law.val.417,gpt-4-1106-preview,1.0,0.00248,0.0,4.94e-05,1.0,7.379999999999999e-05,1.0,0.0001482,0.0,0.000191672,1.0,0.00248
mmlu-professional-law.val.115,gpt-4-1106-preview,1.0,0.00271,0.0,5.4000000000000005e-05,0.0,8.099999999999999e-05,1.0,0.0001619999999999,0.0,0.00020952,1.0,0.00271
mmlu-professional-law.val.874,gpt-4-1106-preview,1.0,0.0026,0.0,5.1800000000000005e-05,0.0,7.769999999999999e-05,0.0,0.0001553999999999,0.0,0.000200984,1.0,0.0026
mmlu-professional-law.val.629,gpt-4-1106-preview,1.0,0.00347,0.0,6.919999999999999e-05,1.0,0.0001038,1.0,0.0002076,0.0,0.000268496,1.0,0.00347
mmlu-professional-law.val.407,gpt-4-1106-preview,1.0,0.0029,0.0,5.780000000000001e-05,1.0,8.669999999999999e-05,1.0,0.0001733999999999,0.0,0.000224264,1.0,0.0029
mmlu-professional-law.val.1520,gpt-4-1106-preview,0.0,0.00222,0.0,4.420000000000001e-05,0.0,6.63e-05,0.0,0.0001326,0.0,0.000171496,0.0,0.00222
mmlu-professional-law.val.150,gpt-4-1106-preview,1.0,0.00516,0.0,0.000103,0.0,0.0001545,1.0,0.000309,0.0,0.00039964,1.0,0.00516
mmlu-professional-law.val.1495,gpt-4-1106-preview,0.0,0.00246,0.0,4.9000000000000005e-05,1.0,7.35e-05,0.0,0.000147,0.0,0.00019012,0.0,0.00246
mmlu-professional-law.val.406,gpt-4-1106-preview,0.0,0.00265,1.0,5.280000000000001e-05,0.0,7.92e-05,0.0,0.0001584,0.0,0.000204864,0.0,0.00265
mmlu-professional-law.val.654,gpt-4-1106-preview,1.0,0.00479,0.0,9.56e-05,1.0,0.0001433999999999,0.0,0.0002867999999999,0.0,0.000370928,1.0,0.00479
mmlu-professional-law.val.824,gpt-4-1106-preview,1.0,0.00316,0.0,6.3e-05,0.0,9.45e-05,1.0,0.0001889999999999,0.0,0.00024444,1.0,0.00316
mmlu-professional-law.val.1177,gpt-4-1106-preview,1.0,0.0017699999999999,1.0,3.460000000000001e-05,1.0,5.19e-05,1.0,0.0001038,0.0,0.0001342479999999,1.0,0.0017699999999999
mmlu-professional-law.val.98,gpt-4-1106-preview,1.0,0.0063599999999999,1.0,0.000127,1.0,0.0001905,1.0,0.0003804,0.0,0.00049276,1.0,0.0063599999999999
mmlu-professional-law.val.1051,gpt-4-1106-preview,1.0,0.00201,1.0,3.94e-05,0.0,5.91e-05,1.0,0.0001182,0.0,0.0001528719999999,1.0,0.00201
mmlu-professional-law.val.914,gpt-4-1106-preview,0.0,0.00211,0.0,4.2e-05,0.0,6.3e-05,1.0,0.000126,0.0,0.00016296,0.0,0.00211
mmlu-professional-law.val.1102,gpt-4-1106-preview,0.0,0.00291,1.0,5.800000000000001e-05,0.0,8.699999999999999e-05,0.0,0.0001739999999999,0.0,0.00022504,0.0,0.00291
mmlu-professional-law.val.278,gpt-4-1106-preview,0.0,0.00253,0.0,5.0400000000000005e-05,0.0,7.56e-05,0.0,0.0001512,0.0,0.000195552,0.0,0.00253
mmlu-professional-law.val.1364,gpt-4-1106-preview,0.0,0.00344,0.0,6.86e-05,1.0,0.0001029,1.0,0.0002058,0.0,0.0002661679999999,0.0,0.00344
mmlu-professional-law.val.678,gpt-4-1106-preview,1.0,0.00214,0.0,4.2600000000000005e-05,0.0,6.39e-05,0.0,0.0001278,0.0,0.000165288,1.0,0.00214
mmlu-professional-law.val.1104,gpt-4-1106-preview,1.0,0.00228,0.0,4.5400000000000006e-05,1.0,6.81e-05,1.0,0.0001362,0.0,0.0001761519999999,1.0,0.00228
mmlu-professional-law.val.877,gpt-4-1106-preview,1.0,0.0022,0.0,4.380000000000001e-05,0.0,6.57e-05,1.0,0.0001314,0.0,0.0001699439999999,1.0,0.0022
mmlu-professional-law.val.221,mistralai/mixtral-8x7b-chat,0.0,0.0002274,1.0,7.58e-05,0.0,0.0001137,0.0,0.0002274,0.0,0.000294104,1.0,0.0038
mmlu-professional-law.val.1226,gpt-4-1106-preview,1.0,0.00321,1.0,6.4e-05,0.0,9.6e-05,1.0,0.0001919999999999,0.0,0.00024832,1.0,0.00321
mmlu-professional-law.val.65,gpt-4-1106-preview,1.0,0.00482,1.0,9.62e-05,0.0,0.0001442999999999,0.0,0.0002885999999999,0.0,0.000373256,1.0,0.00482
mmlu-professional-law.val.281,gpt-4-1106-preview,1.0,0.0042699999999999,0.0,8.520000000000001e-05,0.0,0.0001278,1.0,0.0002556,0.0,0.000330576,1.0,0.0042699999999999
mmlu-professional-law.val.1025,gpt-4-1106-preview,1.0,0.00249,0.0,4.9600000000000006e-05,1.0,7.439999999999999e-05,1.0,0.0001487999999999,0.0,0.000192448,1.0,0.00249
mmlu-professional-law.val.1161,gpt-4-1106-preview,1.0,0.00296,0.0,5.9e-05,1.0,8.85e-05,1.0,0.000177,0.0,0.0002289199999999,1.0,0.00296
mmlu-professional-law.val.1492,gpt-4-1106-preview,1.0,0.0046999999999999,0.0,9.38e-05,1.0,0.0001406999999999,1.0,0.0002813999999999,0.0,0.000363944,1.0,0.0046999999999999
mmlu-professional-law.val.960,gpt-4-1106-preview,1.0,0.00399,0.0,7.96e-05,1.0,0.0001194,0.0,0.0002382,0.0,0.0003088479999999,1.0,0.00399
mmlu-professional-law.val.1320,gpt-4-1106-preview,0.0,0.0045,1.0,8.98e-05,0.0,0.0001347,0.0,0.0002694,0.0,0.000348424,0.0,0.0045
mmlu-professional-law.val.562,gpt-4-1106-preview,1.0,0.00253,0.0,5.0400000000000005e-05,1.0,7.56e-05,1.0,0.0001512,0.0,0.000195552,1.0,0.00253
mmlu-professional-law.val.1378,meta/code-llama-instruct-34b-chat,0.0,9.7e-05,1.0,2.5e-05,0.0,3.75e-05,0.0,7.5e-05,0.0,9.7e-05,1.0,0.00126
mmlu-professional-law.val.949,gpt-4-1106-preview,1.0,0.00263,1.0,5.24e-05,0.0,7.86e-05,0.0,0.0001572,0.0,0.000203312,1.0,0.00263
mmlu-professional-law.val.1461,gpt-4-1106-preview,0.0,0.00247,0.0,4.920000000000001e-05,0.0,7.38e-05,0.0,0.0001476,0.0,0.0001908959999999,0.0,0.00247
mmlu-professional-law.val.1323,gpt-4-1106-preview,1.0,0.00208,0.0,4.14e-05,1.0,6.21e-05,1.0,0.0001242,0.0,0.000160632,1.0,0.00208
mmlu-professional-law.val.858,gpt-4-1106-preview,1.0,0.0060599999999999,0.0,0.000121,0.0,0.0001815,1.0,0.000363,0.0,0.00046948,1.0,0.0060599999999999
mmlu-professional-law.val.263,gpt-4-1106-preview,1.0,0.00213,1.0,4.24e-05,0.0,6.36e-05,0.0,0.0001272,0.0,0.0001645119999999,1.0,0.00213
mmlu-professional-law.val.898,gpt-4-1106-preview,0.0,0.0049,0.0,9.78e-05,0.0,0.0001467,0.0,0.0002934,0.0,0.000379464,0.0,0.0049
mmlu-professional-law.val.171,gpt-4-1106-preview,0.0,0.0028,1.0,5.580000000000001e-05,0.0,8.37e-05,0.0,0.0001674,0.0,0.0002165039999999,0.0,0.0028
mmlu-professional-law.val.1432,gpt-4-1106-preview,1.0,0.00293,0.0,5.84e-05,1.0,8.76e-05,0.0,0.0001752,0.0,0.000226592,1.0,0.00293
mmlu-professional-law.val.1521,gpt-4-1106-preview,0.0,0.0034,0.0,6.780000000000001e-05,0.0,0.0001016999999999,0.0,0.0002033999999999,0.0,0.000263064,0.0,0.0034
mmlu-professional-law.val.255,mistralai/mixtral-8x7b-chat,1.0,0.0001998,0.0,6.659999999999999e-05,0.0,9.99e-05,1.0,0.0001998,0.0,0.0002584079999999,1.0,0.00337
mmlu-professional-law.val.19,gpt-4-1106-preview,1.0,0.00205,0.0,4.080000000000001e-05,0.0,6.12e-05,1.0,0.0001224,0.0,0.000158304,1.0,0.00205
mmlu-professional-law.val.602,gpt-4-1106-preview,0.0,0.00339,1.0,6.76e-05,0.0,0.0001014,0.0,0.0002028,0.0,0.0002622879999999,0.0,0.00339
mmlu-professional-law.val.740,gpt-4-1106-preview,0.0,0.00249,0.0,4.9600000000000006e-05,0.0,7.439999999999999e-05,0.0,0.0001487999999999,0.0,0.000192448,0.0,0.00249
mmlu-professional-law.val.162,gpt-4-1106-preview,0.0,0.00307,0.0,6.120000000000001e-05,0.0,9.18e-05,0.0,0.000183,0.0,0.0002374559999999,0.0,0.00307
mmlu-professional-law.val.1013,gpt-4-1106-preview,0.0,0.0048299999999999,1.0,9.64e-05,0.0,0.0001446,0.0,0.0002892,0.0,0.000374032,0.0,0.0048299999999999
mmlu-professional-law.val.560,gpt-4-1106-preview,1.0,0.00268,0.0,5.34e-05,1.0,8.01e-05,0.0,0.0001602,0.0,0.000207192,1.0,0.00268
mmlu-professional-law.val.280,gpt-4-1106-preview,1.0,0.00268,1.0,5.34e-05,0.0,8.01e-05,0.0,0.0001602,0.0,0.000207192,1.0,0.00268
mmlu-professional-law.val.237,gpt-4-1106-preview,1.0,0.00255,1.0,5.080000000000001e-05,0.0,7.62e-05,1.0,0.0001524,0.0,0.0001971039999999,1.0,0.00255
mmlu-professional-law.val.490,gpt-4-1106-preview,1.0,0.00238,0.0,4.74e-05,1.0,7.110000000000001e-05,1.0,0.0001422,0.0,0.000183912,1.0,0.00238
mmlu-professional-law.val.350,gpt-4-1106-preview,1.0,0.0046,1.0,9.18e-05,1.0,0.0001376999999999,0.0,0.0002753999999999,0.0,0.000356184,1.0,0.0046
mmlu-professional-law.val.907,gpt-4-1106-preview,1.0,0.00345,0.0,6.88e-05,1.0,0.0001032,0.0,0.0002064,0.0,0.0002669439999999,1.0,0.00345
mmlu-professional-law.val.397,gpt-4-1106-preview,1.0,0.00255,0.0,5.020000000000001e-05,1.0,7.53e-05,1.0,0.0001506,0.0,0.000194776,1.0,0.00255
mmlu-professional-law.val.977,gpt-4-1106-preview,0.0,0.00201,0.0,4e-05,0.0,6e-05,0.0,0.00012,0.0,0.0001551999999999,0.0,0.00201
mmlu-professional-law.val.1527,gpt-4-1106-preview,1.0,0.00343,0.0,6.84e-05,0.0,0.0001026,1.0,0.0002052,0.0,0.000265392,1.0,0.00343
mmlu-professional-law.val.735,gpt-4-1106-preview,1.0,0.00234,0.0,4.600000000000001e-05,1.0,6.9e-05,1.0,0.000138,0.0,0.0001784799999999,1.0,0.00234
mmlu-professional-law.val.341,gpt-4-1106-preview,1.0,0.00294,1.0,5.860000000000001e-05,0.0,8.79e-05,0.0,0.0001758,0.0,0.0002273679999999,1.0,0.00294
mmlu-professional-law.val.1348,gpt-4-1106-preview,1.0,0.0012,0.0,2.3800000000000003e-05,0.0,3.57e-05,1.0,7.14e-05,0.0,9.2344e-05,1.0,0.0012
mmlu-professional-law.val.559,gpt-4-1106-preview,1.0,0.00273,0.0,5.44e-05,0.0,8.16e-05,0.0,0.0001632,0.0,0.000211072,1.0,0.00273
mmlu-professional-law.val.293,gpt-4-1106-preview,1.0,0.00205,0.0,4.080000000000001e-05,1.0,6.12e-05,1.0,0.0001224,0.0,0.000158304,1.0,0.00205
mmlu-professional-law.val.928,gpt-4-1106-preview,0.0,0.00321,1.0,6.4e-05,0.0,9.6e-05,0.0,0.0001919999999999,0.0,0.00024832,0.0,0.00321
mmlu-professional-law.val.1000,gpt-4-1106-preview,0.0,0.00274,1.0,5.4600000000000006e-05,0.0,8.19e-05,0.0,0.0001638,0.0,0.0002118479999999,0.0,0.00274
mmlu-professional-law.val.78,gpt-4-1106-preview,0.0,0.0041199999999999,0.0,8.22e-05,0.0,0.0001233,0.0,0.0002466,0.0,0.000318936,0.0,0.0041199999999999
mmlu-professional-law.val.166,gpt-4-1106-preview,1.0,0.00363,1.0,7.24e-05,0.0,0.0001086,1.0,0.0002165999999999,0.0,0.000280912,1.0,0.00363
mmlu-professional-law.val.497,gpt-4-1106-preview,1.0,0.00276,0.0,5.5e-05,1.0,8.249999999999999e-05,1.0,0.0001649999999999,0.0,0.0002134,1.0,0.00276
mmlu-professional-law.val.1202,gpt-4-1106-preview,1.0,0.00294,0.0,5.860000000000001e-05,0.0,8.79e-05,0.0,0.0001758,0.0,0.0002273679999999,1.0,0.00294
mmlu-professional-law.val.283,gpt-4-1106-preview,1.0,0.0045699999999999,0.0,9.12e-05,0.0,0.0001367999999999,0.0,0.0002735999999999,0.0,0.000353856,1.0,0.0045699999999999
mmlu-professional-law.val.1427,gpt-4-1106-preview,0.0,0.00396,0.0,7.900000000000001e-05,0.0,0.0001185,1.0,0.000237,0.0,0.00030652,0.0,0.00396
mmlu-professional-law.val.909,gpt-4-1106-preview,0.0,0.00221,0.0,4.4000000000000006e-05,0.0,6.599999999999999e-05,0.0,0.0001319999999999,0.0,0.00017072,0.0,0.00221
mmlu-professional-law.val.84,gpt-4-1106-preview,1.0,0.00223,0.0,4.44e-05,1.0,6.66e-05,1.0,0.0001332,0.0,0.0001722719999999,1.0,0.00223
mmlu-professional-law.val.1007,gpt-4-1106-preview,1.0,0.00289,0.0,5.76e-05,1.0,8.64e-05,1.0,0.0001728,0.0,0.0002234879999999,1.0,0.00289
mmlu-professional-law.val.1421,gpt-4-1106-preview,1.0,0.00331,0.0,6.6e-05,1.0,9.9e-05,1.0,0.000198,0.0,0.00025608,1.0,0.00331
mmlu-professional-law.val.1118,gpt-4-1106-preview,0.0,0.00208,1.0,4.14e-05,0.0,6.21e-05,1.0,0.0001242,0.0,0.000160632,0.0,0.00208
mmlu-professional-law.val.524,gpt-4-1106-preview,1.0,0.0019299999999999,0.0,3.78e-05,0.0,5.67e-05,0.0,0.0001134,0.0,0.000146664,1.0,0.0019299999999999
mmlu-professional-law.val.699,gpt-4-1106-preview,1.0,0.00224,1.0,4.460000000000001e-05,1.0,6.69e-05,1.0,0.0001338,0.0,0.000173048,1.0,0.00224
mmlu-professional-law.val.360,gpt-4-1106-preview,1.0,0.00343,1.0,6.84e-05,0.0,0.0001026,0.0,0.0002052,0.0,0.000265392,1.0,0.00343
mmlu-professional-law.val.1343,gpt-4-1106-preview,1.0,0.00549,0.0,0.000109,1.0,0.0001635,1.0,0.000327,0.0,0.0004229199999999,1.0,0.00549
mmlu-professional-law.val.1336,gpt-4-1106-preview,0.0,0.00198,0.0,3.880000000000001e-05,0.0,5.82e-05,0.0,0.0001164,0.0,0.000150544,0.0,0.00198
mmlu-professional-law.val.1003,mistralai/mistral-7b-chat,1.0,5.06e-05,1.0,5.06e-05,1.0,7.59e-05,1.0,0.0001518,0.0,0.000196328,1.0,0.00254
mmlu-professional-law.val.435,gpt-4-1106-preview,0.0,0.00227,0.0,4.520000000000001e-05,1.0,6.780000000000001e-05,1.0,0.0001356,0.0,0.000175376,0.0,0.00227
mmlu-professional-law.val.476,gpt-4-1106-preview,0.0,0.00368,0.0,7.280000000000001e-05,0.0,0.0001092,0.0,0.0002184,0.0,0.000282464,0.0,0.00368
mmlu-professional-law.val.348,gpt-4-1106-preview,1.0,0.00398,0.0,7.939999999999999e-05,1.0,0.0001191,0.0,0.0002375999999999,0.0,0.0003080719999999,1.0,0.00398
mmlu-professional-law.val.344,gpt-4-1106-preview,1.0,0.00252,0.0,5.020000000000001e-05,0.0,7.53e-05,0.0,0.0001506,0.0,0.000194776,1.0,0.00252
mmlu-professional-law.val.103,gpt-4-1106-preview,1.0,0.00257,0.0,5.12e-05,1.0,7.680000000000001e-05,1.0,0.0001536,0.0,0.000198656,1.0,0.00257
mmlu-professional-law.val.481,mistralai/mixtral-8x7b-chat,0.0,0.0002591999999999,0.0,8.64e-05,0.0,0.0001295999999999,0.0,0.0002591999999999,0.0,0.000335232,0.0,0.00433
mmlu-professional-law.val.715,gpt-4-1106-preview,1.0,0.00343,0.0,6.84e-05,1.0,0.0001026,0.0,0.0002052,0.0,0.000265392,1.0,0.00343
mmlu-professional-law.val.972,gpt-4-1106-preview,1.0,0.00211,0.0,4.2e-05,1.0,6.3e-05,0.0,0.000126,0.0,0.00016296,1.0,0.00211
mmlu-professional-law.val.538,gpt-4-1106-preview,0.0,0.00246,0.0,4.84e-05,1.0,7.26e-05,0.0,0.0001452,0.0,0.000187792,0.0,0.00246
mmlu-professional-law.val.1100,gpt-4-1106-preview,1.0,0.00258,0.0,5.14e-05,1.0,7.71e-05,0.0,0.0001542,0.0,0.0001994319999999,1.0,0.00258
